Id,BIRTHDATE,SSN,DRIVERS,PASSPORT,FIRST,LAST,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP
9e189373-2e51-e28c-4f32-1219fcc05560,01/01/1970,999-74-6594,,,Joaquina,Von,black,nonhispanic,F,Lake Mohegan  New York  US,652 Bartell Throughway,New York,New York,Richmond County,36047,11220
6d526b32-29d1-0228-3c4a-14803dfa9bd6,01/01/1970,999-99-3397,S99957613,X83435825X,Iraid,Langworth,asian,nonhispanic,F,New York  New York  US,980 Kemmer Route Apt 82,New York,New York,Richmond County,36081,11423
6c9152a3-8eaa-a1a7-740f-a44ea8e89abe,01/01/1970,999-51-8624,S99994668,X5851177X,Marc,Johns,white,nonhispanic,M,New York  New York  US,983 Barrows Divide Unit 99,New York,New York,Richmond County,36081,11364
f45de9ff-c32f-dd82-aefc-7e45753e04b2,01/01/1970,999-39-2264,,,Michelina,Fritsch,other,nonhispanic,F,New York  New York  US,677 Greenholt Harbor,New York,New York,Richmond County,36061,10040
8cf7e1dd-4bf8-f13c-a612-22b16b7ee64c,01/01/1970,999-18-9484,S99948237,X22641846X,Jay,DuBuque,black,nonhispanic,M,Shirley  New York  US,670 Leuschke Key,New York,New York,Richmond County,36047,11201
7e2b31e5-cdf5-1dd7-6140-d62b6cf55816,01/01/1970,999-17-3967,S99972496,X13275607X,Adriane,Kling,white,nonhispanic,F,New York  New York  US,1074 Bayer Ramp,New York,New York,Richmond County,36059,11003
2111f369-2d11-509e-2c60-0ebc79326412,01/01/1970,999-43-8447,,,Danica,Gottlieb,black,nonhispanic,F,Brighton  New York  US,478 Kris Park Unit 98,New York,New York,Richmond County,36085,10314
b6714d05-93e3-88ce-e134-a078d3938b6e,01/01/1970,999-94-5037,S99933004,X9409329X,Torri,Abbott,white,nonhispanic,F,Utica  New York  US,843 Dach Mill,New York,New York,Richmond County,36081,11103
b9c496d7-eca5-73ba-037e-ff9d3508fa10,01/01/1970,999-52-8024,S99934858,X44865549X,Ella,Hyatt,other,nonhispanic,F,New York  New York  US,548 Lind Ferry,New York,New York,Richmond County,36047,11224
8961987a-92ca-a535-d782-cd4b3e10f909,01/01/1970,999-82-3222,S99946435,X2319099X,Levi,Yost,white,nonhispanic,M,New York  New York  US,1066 McCullough Run,New York,New York,Richmond County,36061,10039
df0631ef-2584-28a6-5574-7a5bdeab804f,01/01/1970,999-12-3285,S99973595,X25605026X,Gil,Stamm,asian,nonhispanic,M,New York  New York  US,119 O'Reilly Trace,New York,New York,Richmond County,36061,10029
adb88592-dfaf-fe64-bd52-777e361f1a98,01/01/1970,999-62-2766,S99982054,X37795848X,Tony,Jacobson,white,nonhispanic,M,New City  New York  US,522 Collins Heights Unit 81,New York,New York,Richmond County,36061,10014
2657a9e3-caa6-d22c-aa35-28510b463718,01/01/1970,999-23-6823,,,Donnie,Abernathy,white,nonhispanic,M,Batavia  New York  US,856 Mertz Frontage road Apt 51,New York,New York,Richmond County,36081,11355
042286d2-c466-ddba-ada3-e13b8f484de5,01/01/1970,999-73-7361,S99978453,X41609171X,Dominga,O'Conner,white,nonhispanic,F,New York  New York  US,966 Hackett Wynd Unit 21,New York,New York,Richmond County,36061,10024
b457cfb7-9833-e5e4-e934-0ed26fa0b488,01/01/1970,999-54-4014,S99970912,X13569825X,Cristobal,Kutch,asian,nonhispanic,M,Wallkill  New York  US,575 Ankunding Rue Suite 47,New York,New York,Richmond County,36061,10023
46fd9837-11b2-0cb8-6c1c-a77bf49ff5e5,01/01/1970,999-62-3527,S99955669,X66249212X,Judy,Ferry,white,nonhispanic,F,New York  New York  US,194 Stehr Promenade Apt 76,New York,New York,Richmond County,36081,11363
78abc866-4113-029a-6935-0b3f7d3c1892,01/01/1970,999-50-1412,S99979047,X40004511X,María Cristina,Solorzano,white,hispanic,F,Panama City  Panama  PA,359 Pollich Loaf Apt 82,New York,New York,Richmond County,36047,11231
5a201c0b-2d11-08b0-60ad-76ee5d79d521,01/01/1970,999-85-4572,S99970228,,Lamont,Corwin,asian,nonhispanic,M,New York  New York  US,828 Upton Estate Unit 17,New York,New York,Richmond County,36085,10314
ed04befe-b295-fbeb-d9c0-ab4fbea0db4c,01/01/1970,999-88-9106,S99971574,X12723037X,Trudi,Dickens,white,hispanic,F,New York  New York  US,939 Howe Heights Suite 95,New York,New York,Richmond County,36081,11692
8b2a9899-cc85-40ec-2955-947ec9b67a75,01/01/1970,999-24-2327,S99999856,X32515050X,Dougla,Funk,white,nonhispanic,M,New York  New York  US,425 Zboncak Alley,New York,New York,Richmond County,36005,10468
d76b615d-cf20-669f-a526-8adfb0ccb522,01/01/1970,999-21-7850,S99963354,X21880646X,Beau,Hauck,white,nonhispanic,M,Levittown  New York  US,1076 Lueilwitz Spur Unit 23,New York,New York,Richmond County,36047,11230
4f992bf1-4ce1-64b5-5a25-131107d5a2da,01/01/1970,999-24-9361,S99933041,X66935696X,Merry,Okuneva,white,nonhispanic,F,Warrensburg  New York  US,285 Kuphal Divide,New York,New York,Richmond County,36059,11040
a423f772-2d0a-090d-159a-c2c79744f8bd,01/01/1970,999-35-5997,S99952263,X62835422X,Evia,Daniel,asian,nonhispanic,F,Holbrook  New York  US,1032 Considine Parade Suite 10,New York,New York,Richmond County,36061,10177
1a70fb8d-e9b5-9909-a9ab-79ccaddc4259,01/01/1970,999-39-5977,,,Lesia,Zemlak,black,nonhispanic,F,New York  New York  US,785 Corwin Spur Unit 6,New York,New York,Richmond County,36047,11225
ee221b1d-4865-86e7-4ce2-82bfd7b08bbe,01/01/1970,999-24-7515,S99992955,,Jerrod,Conn,white,nonhispanic,M,East Massapequa  New York  US,990 Witting Junction,New York,New York,Richmond County,36061,10065
f2478612-6c67-a42c-1724-21811fbd2e6f,01/01/1970,999-75-7834,,,Johnathon,Murphy,white,nonhispanic,M,New York  New York  US,477 Nolan Way,New York,New York,Richmond County,36081,11694
9f597f38-9a6e-1439-b8d3-62258fa5e0df,01/01/1970,999-88-5988,S99983828,X82658098X,Shaunte,Larkin,white,hispanic,F,Batavia  New York  US,229 Carroll Extension Apt 94,New York,New York,Richmond County,36081,11105
fbfd6309-1dc4-dc3b-1208-647b635bb4c6,01/01/1970,999-41-7890,S99977687,X55835867X,Tianna,Schneider,asian,nonhispanic,F,New York  New York  US,423 Kub Frontage road,New York,New York,Richmond County,36061,10271
d754b2b3-4072-d145-e399-950f9a97ddab,01/01/1970,999-97-1940,S99998439,X45364339X,Phylicia,Wilkinson,black,hispanic,F,New York  New York  US,942 Stiedemann Forge,New York,New York,Richmond County,36005,10469
e9f17f8e-42ec-8cf6-6785-9a5b43100082,01/01/1970,999-20-9886,,,Lanita,Swift,black,nonhispanic,F,Irondequoit  New York  US,443 Wisozk Glen Apt 91,New York,New York,Richmond County,36047,11214
507bca3d-eca9-2b8d-5db0-b6159baa9138,01/01/1970,999-84-1402,,,Macy,Lebsack,white,nonhispanic,F,New York  New York  US,692 Turner Quay Unit 26,New York,New York,Richmond County,36047,11220
2fee8c7f-7824-00e8-5174-0257f1a47710,01/01/1970,999-78-3976,S99920267,X39821829X,Scot,Hermisto,white,nonhispanic,M,New Windsor  New York  US,257 Borer Flat,New York,New York,Richmond County,36081,11419
53bc25e0-d84e-0173-8c44-c9bd1e00f1a0,01/01/1970,999-41-6052,S99958600,X14159706X,Abdul,Bogan,white,nonhispanic,M,Fairmount  New York  US,813 Turcotte Terrace Unit 42,New York,New York,Richmond County,36047,11212
2d8b4235-232e-d1e0-1b70-48f1390e167d,01/01/1970,999-29-8683,S99945084,X30191199X,Earleen,Wyman,white,nonhispanic,F,Wilton  New York  US,685 Williamson Promenade Apt 25,New York,New York,Richmond County,36047,11221
fcb2079d-287e-8e02-4541-985bfbc14046,01/01/1970,999-62-7915,,,Clari,Luettgen,white,nonhispanic,F,Toulouse  Occitanie  FR,1044 Denesik Heights Suite 64,New York,New York,Richmond County,36081,11356
786e8c64-68c9-0f82-19cb-8cb978625da3,01/01/1970,999-55-5272,S99996286,X22297999X,María Cristina,Portillo,black,nonhispanic,F,Santiago de los Caballeros  Santiago  DO,1051 O'Kon Rue Suite 76,New York,New York,Richmond County,36081,11103
65add308-087b-4c36-561d-a67cd7bd133a,01/01/1970,999-93-2471,S99992579,X35913032X,Celina,Mraz,white,nonhispanic,F,New York  New York  US,948 Terry Lane,New York,New York,Richmond County,36081,11004
4fbd92c4-483c-9bcf-add6-4a139eee3f06,01/01/1970,999-18-4013,S99938708,X21493779X,José Emilio,Archuleta,white,hispanic,M,Juarez  Chihuahua  MX,584 Goodwin Pathway,New York,New York,Richmond County,36047,11223
6bd27e0a-b3ce-5a90-f20d-47f54e411bd9,01/01/1970,999-97-3394,S99937330,X80407172X,Jim,Jakubowski,black,nonhispanic,M,Buffalo  New York  US,654 Lubowitz Rapid,New York,New York,Richmond County,36061,10035
08ac4856-0d7f-5e2c-393f-b9d2fffb204d,01/01/1970,999-15-4319,S99988985,X31609982X,David,Brekke,black,nonhispanic,M,Newfane  New York  US,807 Mohr Tunnel,New York,New York,Richmond County,36047,11222
f412dff4-e178-4757-c842-5e99e2508700,01/01/1970,999-52-5460,S99942992,X73320918X,Duncan,Swaniawski,white,nonhispanic,M,New York  New York  US,417 Krajcik Plaza Apt 25,New York,New York,Richmond County,36085,10308
f61e7471-1f21-f017-13a8-f48543459d34,01/01/1970,999-71-8200,S99913170,X47560460X,Valentin,Gaylord,asian,nonhispanic,M,New York  New York  US,908 Bernhard Road,New York,New York,Richmond County,36081,11374
d0a510b7-fe8a-6257-ee6f-6275750ada39,01/01/1970,999-19-6302,S99952679,X83454835X,Dorie,Hayes,asian,nonhispanic,F,Roseboom  New York  US,905 Predovic Promenade,New York,New York,Richmond County,36047,11235
648d8c95-2f9f-1a1d-c603-ea1afec2d381,01/01/1970,999-63-2900,S99925233,X25011254X,Jacobo,Ybarra,white,hispanic,M,Marigot  Saint Andrew Parish  DM,845 Lehner Terrace,New York,New York,Richmond County,36081,11364
7ca3deac-56ee-3417-57cc-81756094599a,01/01/1970,999-29-2854,S99977883,X16890957X,Selina,Ritchie,white,nonhispanic,F,New York  New York  US,795 Wiegand Rest,New York,New York,Richmond County,36005,10453
baeff77a-7235-e4f5-4eca-31d2e64dd1ac,01/01/1970,999-24-8725,S99979995,X29242733X,Cary,Hyatt,white,nonhispanic,F,New York  New York  US,799 Sipes Union Suite 95,New York,New York,Richmond County,36061,10033
d246c721-363b-61d2-ca67-35876c4e6f2b,01/01/1970,999-99-1312,S99952484,X32669033X,Evia,Frami,black,hispanic,F,Mount Vernon  New York  US,251 Senger Extension Unit 80,New York,New York,Richmond County,36061,10069
cd272d14-3bd3-e150-88c6-f4b828377032,01/01/1970,999-54-2661,S99991635,,Zelm,Jones,white,nonhispanic,F,Central Islip  New York  US,555 Runolfsdottir Promenade Suite 94,New York,New York,Richmond County,36081,11411
c98c78bf-d951-ec76-18d7-fc0aae9b3fd9,01/01/1970,999-84-1805,S99960001,X67807121X,Keith,Conro,white,hispanic,M,New York  New York  US,711 Wolf Manor,New York,New York,Richmond County,36047,11214
50017fb0-7abc-4db0-60b5-a840b3d1253a,01/01/1970,999-87-4138,,,Sang,Schaefer,white,nonhispanic,M,Kiryas Joel  New York  US,982 Schaefer Mall Suite 17,New York,New York,Richmond County,36005,10466
377df011-bedf-b6db-b8d1-e34b3ce1958c,01/01/1970,999-44-6097,S99976502,X88873489X,Karolyn,Hartmann,black,nonhispanic,F,Bethlehem  New York  US,978 Dietrich View Unit 47,New York,New York,Richmond County,36081,11105
c281d155-48c8-6a3f-0e9e-cc299cf2d139,01/01/1970,999-66-6927,,,Shawnda,Gleason,white,hispanic,F,New York  New York  US,812 Hilll Crossing Apt 39,New York,New York,Richmond County,36061,10119
e5a19c92-9495-780d-1dbd-443686231413,01/01/1970,999-52-9694,,,Katie,Zboncak,asian,nonhispanic,F,Hong Kong  Hong Kong Special Administrative Region  CN,619 Halvorson Neck,New York,New York,Richmond County,36085,10312
9bb449f7-51c7-453d-8f78-2ec778d5bd50,01/01/1970,999-45-2828,S99923367,X71710214X,Jc,Keelin,white,nonhispanic,M,Youngstown  New York  US,437 Walter Skyway Apt 2,New York,New York,Richmond County,36061,10075
16304df9-4a00-b1c8-553b-4498de25d852,01/01/1970,999-71-5515,S99984270,,Latricia,Bogan,white,nonhispanic,F,East Meadow  New York  US,889 Schaden Rue,New York,New York,Richmond County,36047,11218
e43cd561-b96b-495a-c93f-1a2f78bc2091,01/01/1970,999-40-3184,S99986677,,Bryan,Beer,white,hispanic,F,Centerport  New York  US,788 Barrows Crossroad Suite 69,New York,New York,Richmond County,36005,10471
57df6b12-33f1-9bbb-b664-cf39e53122ab,01/01/1970,999-59-5079,S99943473,X71840491X,Dorothy,Fay,white,nonhispanic,F,New York  New York  US,486 Harris Crossing,New York,New York,Richmond County,36081,11412
bff6ad59-b8fa-7ce5-69a7-4069c10df7f1,01/01/1970,999-29-3156,,,Florencia,Ávila,white,hispanic,F,La Paz  Baja California  MX,108 Bailey Run Apt 30,New York,New York,Richmond County,36061,10177
0340a897-0056-bb01-c891-08bd40a2fac5,01/01/1970,999-77-2602,,,Vito,Shanahan,white,nonhispanic,M,New York  New York  US,367 Glover Fort Suite 8,New York,New York,Richmond County,36061,10172
61d588bd-c276-7db3-fc7d-3e113d389712,01/01/1970,999-44-6832,,,Janessa,Spinka,black,nonhispanic,F,North Lindenhurst  New York  US,637 Kling Row,New York,New York,Richmond County,36047,11233
508e09bf-8561-336e-e660-e964a247082d,01/01/1970,999-54-3299,,,Isre,Gislason,white,nonhispanic,M,Glen Cove  New York  US,379 Hagenes View Suite 62,New York,New York,Richmond County,36061,10007
203b61fd-c7f7-781d-f156-d69032ef4109,01/01/1970,999-45-4185,S99969119,X78743436X,Tori,Marvin,asian,nonhispanic,F,Ho Chi Minh City  Gia Định  VN,543 Raynor Walk,New York,New York,Richmond County,36061,10003
e2aaa07a-f440-ba94-94c4-d28147933493,01/01/1970,999-92-5027,,,Jessie,Rau,white,nonhispanic,M,Ithaca  New York  US,876 Cummerata Extension Suite 92,New York,New York,Richmond County,36061,10006
f68d9bd6-4120-250b-9ded-be08dc398dd9,01/01/1970,999-76-4096,S99957152,,Caitlin,Kub,white,nonhispanic,F,Wyandanch  New York  US,1074 Rath View Suite 22,New York,New York,Richmond County,36005,10458
f1017deb-3d02-ca7b-7835-0b2c3eccd229,01/01/1970,999-47-9299,S99928443,X34374516X,Adán,Gracia,white,hispanic,M,Caguas  Puerto Rico  PR,1042 Effertz Hollow Unit 48,New York,New York,Richmond County,36081,11433
ef9530f0-7c88-9659-ab9f-b949583923d8,01/01/1970,999-72-9373,,,Berta,Moren,black,hispanic,F,Bogota  Bogota  CO,888 Stamm Parade,New York,New York,Richmond County,36005,10459
2e51e6f4-cbb8-9aca-7a54-02d17deda54e,01/01/1970,999-99-1668,S99930429,X37844640X,Eloy,D'Amore,white,nonhispanic,M,New York  New York  US,151 Gleason Dale,New York,New York,Richmond County,36061,10014
1c317e48-557d-afec-0b6a-8597adb985c4,01/01/1970,999-49-1078,S99949621,X65840459X,Tiny,Mills,white,nonhispanic,F,New York  New York  US,226 King Camp,New York,New York,Richmond County,36047,11234
5ebde05a-3e0c-2b0b-857d-740b63eb60b8,01/01/1970,999-33-6762,,,Demetr,Hane,white,nonhispanic,F,Deer Park  New York  US,109 Schneider Dale,New York,New York,Richmond County,36061,10128
a4b1f208-99e6-068e-73c6-fb87dcf5501b,01/01/1970,999-68-5085,,,Octavio,Castañeda,black,hispanic,M,Puebla  Puebla  MX,419 O'Conner Mews,New York,New York,Richmond County,36061,10036
245228ae-8464-83d4-dd56-17f4f9f15f4b,01/01/1970,999-63-2266,S99981194,X39722410X,Xochitl,Kihn,white,nonhispanic,F,New York  New York  US,683 Boyer Ferry,New York,New York,Richmond County,36081,11693
075cb67a-4790-3094-0553-ef0793cc2ae8,01/01/1970,999-43-9987,S99920511,X74757759X,Caren,Kub,asian,nonhispanic,F,New York  New York  US,802 Rutherford Trailer,New York,New York,Richmond County,36047,11222
4700f463-e1bc-b5d1-2818-757d04126b5c,01/01/1970,999-50-2936,S99958509,,Joanna,Considine,white,nonhispanic,F,New York  New York  US,872 Armstrong Ramp,New York,New York,Richmond County,36061,10036
7950edfe-d9c4-a9f4-8b87-5d7f8b323b30,01/01/1970,999-75-5449,,,Adalberto,O'Hara,white,nonhispanic,M,West Hempstead  New York  US,752 Reilly Village,New York,New York,Richmond County,36081,11365
24821fb0-7c34-fb45-b611-f6821f4ec8bb,01/01/1970,999-74-5842,S99957334,X59262508X,Senaida,Glover,white,nonhispanic,F,New York  New York  US,369 Quigley Well,New York,New York,Richmond County,36081,11358
9cc79feb-916d-1d92-707d-21b26e75278d,01/01/1970,999-30-8288,,,Simone,Torphy,white,nonhispanic,F,Yonkers  New York  US,836 Volkman Vale,New York,New York,Richmond County,36061,10112
8729764c-65ba-295a-2f34-df2c1eecf835,01/01/1970,999-11-6930,S99929469,X89062038X,Marquis,Pollich,white,nonhispanic,M,Castile  New York  US,790 Krajcik Village,New York,New York,Richmond County,36005,10466
bc2b1594-12b6-1d27-88be-73387c57ab4c,01/01/1970,999-28-9818,S99912245,X48914972X,Eldridge,Kuvalis,white,nonhispanic,M,Rochester  New York  US,932 Ankunding Light,New York,New York,Richmond County,36085,10314
476f29da-9eaf-aa25-8bb3-56ec6482a644,01/01/1970,999-36-4274,S99958988,X14218753X,Berna,Bechtelar,white,nonhispanic,F,New York  New York  US,650 Price Brook Apt 24,New York,New York,Richmond County,36061,10278
c5a02c44-fae2-4fd6-23d9-b8d860d71d85,01/01/1970,999-69-6019,S99984659,X89051204X,Jamar,Schulist,white,hispanic,M,New York  New York  US,909 Leannon Course Suite 18,New York,New York,Richmond County,36085,10302
b552f29a-792b-0884-0bd5-d6633313505a,01/01/1970,999-23-8572,S99923060,X54147679X,Eliza,Kuhic,white,nonhispanic,F,New York  New York  US,281 Hickle Terrace Unit 36,New York,New York,Richmond County,36061,10279
bb5dda7f-00b3-2a4e-22a1-a93f4b409df9,01/01/1970,999-62-6233,S99965235,X46250047X,Chastity,Bayer,white,nonhispanic,F,New York  New York  US,551 Breitenberg Lodge Apt 2,New York,New York,Richmond County,36081,11428
5b8fed4c-b364-d1ca-a181-ed79b37506c5,01/01/1970,999-21-8937,S99932601,X67778985X,Joaquín,Araña,white,hispanic,M,Guatemala City  Guatemala  GT,909 Padberg Annex,New York,New York,Richmond County,36005,10451
779f3116-d44f-1f2d-6600-cd8aff93b645,01/01/1970,999-55-8442,S99998624,X16262107X,Albert,Beier,white,nonhispanic,M,New York  New York  US,812 Rohan Green,New York,New York,Richmond County,36061,10039
7d27db2b-ad81-78e5-024f-7040bfd1aa6c,01/01/1970,999-27-7199,S99995958,X9758103X,Tera,Howe,white,nonhispanic,F,Scriba  New York  US,1052 Hane Trail Suite 14,New York,New York,Richmond County,36061,10003
c910ccc4-b30d-7472-37ce-8f4816307b92,01/01/1970,999-57-7626,S99993462,X87102188X,Paola,Mitchell,white,nonhispanic,F,Binghamton  New York  US,142 Jacobi Road,New York,New York,Richmond County,36081,11414
2a3579a3-2449-013a-a1b0-58376d5c8c6e,01/01/1970,999-84-7145,S99929320,X66340304X,Patrina,Yost,white,nonhispanic,F,Hempstead  New York  US,918 Rosenbaum Lane,New York,New York,Richmond County,36081,11357
418bc69a-ebb8-6b37-edbd-272c48b795c9,01/01/1970,999-91-8123,S99947486,X42652433X,Laura,McKenzie,white,nonhispanic,F,Williamson  New York  US,800 Schuppe Well Suite 40,New York,New York,Richmond County,36061,10013
930402d3-bcbe-aee9-26b3-ddb9b598d458,01/01/1970,999-89-9452,S99950125,X86328192X,Isabel,Jaimes,white,hispanic,F,Portsmouth  Saint John Parish  DM,724 Turner Course Unit 4,New York,New York,Richmond County,36081,11368
0d9995a9-e48c-e1dd-ce7d-84bace6423e9,01/01/1970,999-35-5623,S99979914,X63046857X,Raquel,Bogan,white,nonhispanic,F,New York  New York  US,949 Lindgren Camp,New York,New York,Richmond County,36081,11360
b1ccdd09-b0d6-013c-c6e4-02e4f502e349,01/01/1970,999-64-3944,S99999131,X5121773X,Waylon,Stroman,black,nonhispanic,M,Hauppauge  New York  US,1062 Weimann Crossroad,New York,New York,Richmond County,36061,10170
2aa690f1-89f1-4a55-5046-35378f3a9080,01/01/1970,999-59-2457,S99910018,X88178453X,Mose,Murphy,black,nonhispanic,M,New York  New York  US,399 Carter Junction Apt 2,New York,New York,Richmond County,36047,11223
3e464af9-db9c-8777-4d17-f73eb556964f,01/01/1970,999-52-5937,S99991836,X42125595X,Antwan,Kuhlman,white,nonhispanic,M,Yonkers  New York  US,897 Ward Wall,New York,New York,Richmond County,36061,10075
13bd32bc-36a9-cb3f-2c40-b4a5cfff0f4f,01/01/1970,999-10-9591,S99967143,X89839926X,Gustavo,Delatorre,white,hispanic,M,La Paz  Baja California  MX,851 Beahan Wall,New York,New York,Richmond County,36081,11415
736a5908-65c3-9deb-ee99-f6509962e8ac,01/01/1970,999-79-7300,S99962814,X57852068X,Miguel,Franco,asian,hispanic,M,Bayamon  Puerto Rico  PR,685 Reichert Ranch,New York,New York,Richmond County,36061,10169
1e0b52ac-a768-0983-bef4-29401fc36feb,01/01/1970,999-56-2258,S99920315,X78602729X,Danae,Rolfson,white,nonhispanic,F,Ulster  New York  US,1065 Shields Station,New York,New York,Richmond County,36081,11417
9b2a0f28-a289-4db1-4d46-985676695aa2,01/01/1970,999-49-1330,S99911895,,Margarite,Schiller,white,hispanic,F,New York  New York  US,883 Jones Ville Apt 24,New York,New York,Richmond County,36047,11239
af6c4c8f-06b4-575b-af3b-c177f5e19490,01/01/1970,999-99-6790,S99954749,X57850320X,Lenard,Mitchell,white,nonhispanic,M,St Petersburg  St Petersburg  RU,949 Ullrich Route Unit 22,New York,New York,Richmond County,36005,10460
ddf919b3-7336-c502-8ce0-7961ddda933a,01/01/1970,999-69-5412,,,Lola,Hirthe,white,nonhispanic,F,New York  New York  US,1050 Fay Knoll Apt 76,New York,New York,Richmond County,36081,11354
